person_id,first_name,last_name,display_first_last,display_last_comma_first,display_fi_last,player_slug,birthdate,school,country,last_affiliation,height,weight,season_exp,jersey,position,rosterstatus,games_played_current_season_flag,team_id,team_name,team_abbreviation,team_code,team_city,playercode,from_year,to_year,dleague_flag,nba_flag,games_played_flag,draft_year,draft_round,draft_number,greatest_75_flag,is_active
77988,Flynn,Robinson,Flynn Robinson,"Robinson, Flynn",F. Robinson,flynn-robinson,28/4/1941,Wyoming,USA,Wyoming/USA,6-Jan,185.0,7,21,Guard,Inactive,N,1610612758,Royals,CIN,kings,Cincinnati,HISTADD_flynn_robinson,1966.0,1972.0,N,Y,Y,1965,2,15,N,0
299,Glenn,Robinson,Glenn Robinson,"Robinson, Glenn",G. Robinson,glenn-robinson,10/1/1973,Purdue,USA,Purdue/USA,6-Jul,240.0,12,3,Forward,Inactive,N,1610612749,Bucks,MIL,bucks,Milwaukee,glenn_robinson,1994.0,2004.0,N,Y,Y,1994,1,1,N,0
77989,Jackie,Robinson,Jackie Robinson,"Robinson, Jackie",J. Robinson,jackie-robinson,20/5/1955,UNLV,USA,UNLV/USA,6-Jun,210.0,3,8,Forward,Inactive,N,1610612760,SuperSonics,SEA,thunder,Seattle,HISTADD_jackie_robinson,1978.0,1981.0,N,Y,Y,1978,4,67,N,0
1554,Jamal,Robinson,Jamal Robinson,"Robinson, Jamal",J. Robinson,jamal-robinson,27/12/1973,Virginia,USA,Virginia/USA,,,1,,,Inactive,N,0,,,,,jamal_robinson,2000.0,2000.0,N,Y,Y,1997,,,N,0
381,James,Robinson,James Robinson,"Robinson, James",J. Robinson,james-robinson,31/8/1970,Alabama,USA,Alabama/USA,,,7,,Guard,Inactive,N,0,,,,,james_robinson,1993.0,2000.0,N,Y,Y,1993,1,21,N,0
1629620,Justin,Robinson,Justin Robinson,"Robinson, Justin",J. Robinson,justin-robinson,12/10/1997,Virginia Tech,USA,Virginia Tech/USA,6-Jan,195.0,3,,Guard,Inactive,N,0,,,,,justin_robinson,2019.0,2021.0,Y,Y,Y,2019,,,N,0
1683,Larry,Robinson,Larry Robinson,"Robinson, Larry",L. Robinson,larry-robinson,11/1/1968,Centenary-Louisiana,USA,Centenary-Louisiana/USA,6-Mar,180.0,7,25,Guard,Inactive,N,1610612737,Hawks,ATL,hawks,Atlanta,larry_robinson,1990.0,2001.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N,0
1629011,Mitchell,Robinson,Mitchell Robinson,"Robinson, Mitchell",M. Robinson,mitchell-robinson,1/4/1998,Western Kentucky,USA,Western Kentucky/USA,7-0,240.0,5,23,Center-Forward,Active,N,1610612752,Knicks,NYK,knicks,New York,mitchell_robinson,2018.0,2023.0,N,Y,Y,2018,2,36,N,1
101126,Nate,Robinson,Nate Robinson,"Robinson, Nate",N. Robinson,nate-robinson,31/5/1984,Washington,USA,Washington/USA,5-Sep,180.0,11,,Guard,Inactive,N,0,,,,,nate_robinson,2005.0,2015.0,Y,Y,Y,2005,1,21,N,0
77994,Oliver,Robinson,Oliver Robinson,"Robinson, Oliver",O. Robinson,oliver-robinson,13/3/1960,Alabama-Birmingham,USA,Alabama-Birmingham/USA,6-Apr,180.0,1,1,Guard,Inactive,N,1610612759,Spurs,SAS,spurs,San Antonio,HISTADD_oliver_robinson,1982.0,1982.0,N,Y,Y,1982,2,24,N,0
1631115,Orlando,Robinson,Orlando Robinson,"Robinson, Orlando",O. Robinson,orlando-robinson,10/7/2000,Fresno State,USA,Fresno State/USA,6-Oct,235.0,1,25,Center,Active,N,1610612748,Heat,MIA,heat,Miami,orlando_robinson,2022.0,2023.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,1
716,Rumeal,Robinson,Rumeal Robinson,"Robinson, Rumeal",R. Robinson,rumeal-robinson,13/11/1966,Michigan,USA,Michigan/USA,6-Feb,195.0,6,20,Guard,Inactive,N,1610612737,Hawks,ATL,hawks,Atlanta,rumeal_robinson,1990.0,1996.0,N,Y,Y,1990,1,10,N,0
203080,Thomas,Robinson,Thomas Robinson,"Robinson, Thomas",T. Robinson,thomas-robinson,17/3/1991,Kansas,USA,Kansas/USA,6-Oct,237.0,6,15,Forward,Inactive,N,1610612757,Trail Blazers,POR,blazers,Portland,thomas_robinson,2012.0,2016.0,Y,Y,Y,2012,1,5,N,0
77993,Truck,Robinson,Truck Robinson,"Robinson, Truck",T. Robinson,truck-robinson,4/10/1951,Tennessee State,USA,Tennessee State/USA,6-Jul,225.0,11,21,Forward,Inactive,N,1610612756,Suns,PHX,suns,Phoenix,HISTADD_truck_robinson,1974.0,1984.0,N,Y,Y,1974,2,22,N,0
77996,Wayne,Robinson,Wayne Robinson,"Robinson, Wayne",W. Robinson,wayne-robinson,19/4/1958,Virginia Tech,USA,Virginia Tech/USA,6-Aug,217.0,1,,Forward,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,HISTADD_wayne_robinson,1980.0,1980.0,N,Y,Y,1980,2,31,N,0
203922,Glenn,Robinson III,Glenn Robinson III,"Robinson III, Glenn",G. Robinson III,glenn-robinson-iii,8/1/1994,Michigan,USA,Michigan/USA,6-Jun,222.0,7,,Forward,Inactive,N,0,,,,,glenn_robinson iii,2014.0,2020.0,Y,Y,Y,2014,2,40,N,0
1630526,Jeremiah,Robinson-Earl,Jeremiah Robinson-Earl,"Robinson-Earl, Jeremiah",J. Robinson-Earl,jeremiah-robinson-earl,3/11/2000,Villanova,USA,Villanova/USA,6-Aug,240.0,2,50,Forward,Active,N,1610612760,Thunder,OKC,thunder,Oklahoma City,tmp_jeremiah_robinson-earl,2021.0,2023.0,Y,Y,Y,2021,2,32,N,1
77997,Bill,Robinzine,Bill Robinzine,"Robinzine, Bill",B. Robinzine,bill-robinzine,20/1/1953,DePaul,USA,DePaul/USA,6-Jul,230.0,7,52,Forward,Inactive,N,1610612758,Kings,KCK,kings,Kansas City,HISTADD_bill_robinzine,1975.0,1981.0,N,Y,Y,1975,1,10,N,0
77998,Dave,Robisch,Dave Robisch,"Robisch, Dave",D. Robisch,dave-robisch,22/12/1949,Kansas,USA,Kansas/USA,6-Oct,235.0,8,35,Center,Inactive,N,1610612743,Nuggets,DEN,nuggets,Denver,HISTADD_dave_robisch,1976.0,1983.0,N,Y,Y,1971,3,44,N,0
1629676,Isaiah,Roby,Isaiah Roby,"Roby, Isaiah",I. Roby,isaiah-roby,3/2/1998,Nebraska,USA,Nebraska/USA,6-Aug,230.0,4,18,Forward,Active,N,1610612752,Knicks,NYK,knicks,New York,roby_isaiah,2019.0,2023.0,Y,Y,Y,2019,2,45,N,1
77999,Red,Rocha,Red Rocha,"Rocha, Red",R. Rocha,red-rocha,18/9/1923,Oregon State,USA,Oregon State/USA,6-Sep,185.0,9,6,Center,Inactive,N,1610612755,Nationals,PHI,sixers,Syracuse,HISTADD_red_rocha,1947.0,1956.0,N,Y,Y,1947,,,N,0
78000,John,Roche,John Roche,"Roche, John",J. Roche,john-roche,26/9/1949,South Carolina,USA,South Carolina/USA,6-Mar,170.0,4,10,Guard,Inactive,N,1610612743,Nuggets,DEN,nuggets,Denver,HISTADD_johnny_roche,1975.0,1981.0,N,Y,Y,1971,1,14,N,0
78001,Gene,Rock,Gene Rock,"Rock, Gene",G. Rock,gene-rock,4/11/1921,Southern California,USA,Southern California/USA,5-Sep,155.0,1,,Guard,Inactive,N,1610610025,Stags,CHS,stags,Chicago,HISTADD_gene_rock,1947.0,1947.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N,0
1631223,David,Roddy,David Roddy,"Roddy, David",D. Roddy,david-roddy,27/3/2001,Colorado State,USA,Colorado State/USA,6-Apr,255.0,1,27,Forward,Active,N,1610612763,Grizzlies,MEM,grizzlies,Memphis,david_roddy,2022.0,2023.0,Y,Y,Y,2022,1,23,N,1
23,Dennis,Rodman,Dennis Rodman,"Rodman, Dennis",D. Rodman,dennis-rodman,13/5/1961,Southeastern Oklahoma State,USA,Southeastern Oklahoma State/USA,6-Jul,210.0,14,10,Forward,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,dennis_rodman,1986.0,1999.0,N,Y,Y,1986,2,27,Y,0
200771,Sergio,Rodriguez,Sergio Rodriguez,"Rodriguez, Sergio",S. Rodriguez,sergio-rodriguez,12/6/1986,Estudiantes,Spain,Estudiantes/Spain,6-Mar,176.0,6,14,Guard,Inactive,N,1610612757,Trail Blazers,POR,blazers,Portland,sergio_rodriguez,2006.0,2016.0,N,Y,Y,2006,1,27,N,0
691,Lou,Roe,Lou Roe,"Roe, Lou",L. Roe,lou-roe,14/7/1972,Massachusetts,USA,Massachusetts/USA,6-Jul,220.0,2,21,Forward,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,lou_roe,1995.0,1996.0,N,Y,Y,1995,2,30,N,0
78007,Johnny,Rogers,Johnny Rogers,"Rogers, Johnny",J. Rogers,johnny-rogers,30/12/1963,California-Irvine,USA,California-Irvine/USA,6-Oct,225.0,2,32,Forward,Inactive,N,1610612758,Kings,SAC,kings,Sacramento,HISTADD_johnny_rogers,1986.0,1987.0,N,Y,Y,1986,2,34,N,0
78008,Marshall,Rogers,Marshall Rogers,"Rogers, Marshall",M. Rogers,marshall-rogers,27/8/1953,Texas-Pan American,USA,Texas-Pan American/USA,6-Jan,190.0,1,11,Guard,Inactive,N,1610612744,Warriors,GOS,warriors,Golden State,HISTADD_marshall_rogers,1976.0,1976.0,N,Y,Y,1976,2,34,N,0
964,Roy,Rogers,Roy Rogers,"Rogers, Roy",R. Rogers,roy-rogers,19/8/1973,Alabama,USA,Alabama/USA,6-Oct,235.0,2,,Forward,Inactive,N,0,,,,,HISTADD_roy_rogers,1996.0,1999.0,N,Y,Y,1996,1,22,N,0
78010,Al,Roges,Al Roges,"Roges, Al",A. Roges,al-roges,25/10/1930,Long Island-Brooklyn,USA,Long Island-Brooklyn/USA,6-Apr,195.0,2,18,Forward,Inactive,N,1610610024,Bullets,BAL,bullets,Baltimore,HISTADD_al_roges,1953.0,1954.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N,0
78011,Ken,Rohloff,Ken Rohloff,"Rohloff, Ken",K. Rohloff,ken-rohloff,18/4/1939,North Carolina State,USA,North Carolina State/USA,6-0,195.0,1,,Guard,Inactive,N,1610612737,Hawks,STL,hawks,St. Louis,HISTADD_ken_rohloff,1963.0,1963.0,N,Y,Y,1963,7,59,N,0
202375,Magnum,Rolle,Magnum Rolle,"Rolle, Magnum",M. Rolle,magnum-rolle,23/2/1986,Louisiana Tech,Bahamas,Louisiana Tech/Bahamas,6-Nov,235.0,1,25,Forward,Inactive,N,1610612737,Hawks,ATL,hawks,Atlanta,magnum_rolle,2010.0,2010.0,Y,N,Y,2010,2,51,N,0
78012,Kenny,Rollins,Kenny Rollins,"Rollins, Kenny",K. Rollins,kenny-rollins,14/9/1923,Kentucky,USA,Kentucky/USA,6-0,168.0,3,4,Guard,Inactive,N,1610610025,Stags,CHS,stags,Chicago,HISTADD_kenny_rollins,1948.0,1952.0,N,Y,Y,1948,,,N,0
78013,Phil,Rollins,Phil Rollins,"Rollins, Phil",P. Rollins,phil-rollins,19/1/1934,Louisville,USA,Louisville/USA,6-Feb,185.0,3,3,Guard,Inactive,N,1610612758,Royals,CIN,kings,Cincinnati,HISTADD_phil_rollins,1958.0,1960.0,N,Y,Y,1956,,,N,0
1631157,Ryan,Rollins,Ryan Rollins,"Rollins, Ryan",R. Rollins,ryan-rollins,3/7/2002,Toledo,USA,Toledo/USA,6-Mar,180.0,1,2,Guard,Active,N,1610612744,Warriors,GSW,warriors,Golden State,ryan_rollins,2022.0,2023.0,Y,Y,Y,2022,2,44,N,1
78014,Tree,Rollins,Tree Rollins,"Rollins, Tree",T. Rollins,tree-rollins,16/6/1955,Clemson,USA,Clemson/USA,7-Jan,235.0,18,30,Center,Inactive,N,1610612737,Hawks,ATL,hawks,Atlanta,HISTADD_tree_rollins,1977.0,1994.0,N,Y,Y,1977,1,14,N,0
78015,Lorenzo,Romar,Lorenzo Romar,"Romar, Lorenzo",L. Romar,lorenzo-romar,13/11/1958,Washington,USA,Washington/USA,6-Jan,175.0,5,14,Guard,Inactive,N,1610612744,Warriors,GOS,warriors,Golden State,HISTADD_lorenzo_romar,1980.0,1984.0,N,Y,Y,1980,7,141,N,0
200765,Rajon,Rondo,Rajon Rondo,"Rondo, Rajon",R. Rondo,rajon-rondo,22/2/1986,Kentucky,USA,Kentucky/USA,6-Jan,180.0,17,1,Guard,Inactive,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,rajon_rondo,2006.0,2021.0,N,Y,Y,2006,1,21,N,0
147,Jalen,Rose,Jalen Rose,"Rose, Jalen",J. Rose,jalen-rose,30/1/1973,Michigan,USA,Michigan/USA,6-Aug,215.0,14,8,Guard-Forward,Inactive,N,1610612754,Pacers,IND,pacers,Indiana,jalen_rose,1994.0,2006.0,N,Y,Y,1994,1,13,N,0
990,Malik,Rose,Malik Rose,"Rose, Malik",M. Rose,malik-rose,23/11/1974,Drexel,USA,Drexel/USA,6-Jul,255.0,14,9,Forward,Inactive,N,1610612759,Spurs,SAS,spurs,San Antonio,malik_rose,1996.0,2008.0,N,Y,Y,1996,2,44,N,0
78016,Robert,Rose,Robert Rose,"Rose, Robert",R. Rose,robert-rose,27/12/1964,George Mason,USA,George Mason/USA,6-May,180.0,1,42,Forward,Inactive,N,1610612746,Clippers,LAC,clippers,Los Angeles,HISTADD_bob_rose,1988.0,1988.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N,0
78017,Alexander,Rosenberg,Alexander Rosenberg,"Rosenberg, Alexander",A. Rosenberg,alexander-rosenberg,7/4/1918,St. Joseph's (PA),USA,St. Joseph's (PA)/USA,5-Oct,165.0,1,15,Guard,Inactive,N,1610612744,Warriors,PHW,warriors,Philadelphia,HISTADD_petey_rosenberg,1946.0,1946.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N,0
78018,Lennie,Rosenbluth,Lennie Rosenbluth,"Rosenbluth, Lennie",L. Rosenbluth,lennie-rosenbluth,22/1/1933,North Carolina,USA,North Carolina/USA,6-Apr,190.0,2,18,Forward,Inactive,N,1610612744,Warriors,PHW,warriors,Philadelphia,HISTADD_lennie_rosenbluth,1957.0,1958.0,N,Y,Y,1957,1,6,N,0
78019,Hank,Rosenstein,Hank Rosenstein,"Rosenstein, Hank",H. Rosenstein,hank-rosenstein,16/6/1920,City College of New York,USA,City College of New York/USA,6-Apr,185.0,1,,Forward,Inactive,N,1610612752,Knicks,NYK,knicks,New York,HISTADD_hank_rosenstein,1946.0,1946.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N,0
78020,Dick,Rosenthal,Dick Rosenthal,"Rosenthal, Dick",D. Rosenthal,dick-rosenthal,20/1/1933,Notre Dame,USA,Notre Dame/USA,6-May,205.0,2,15,Forward,Inactive,N,1610612765,Pistons,FTW,pistons,Ft. Wayne Zollner,HISTADD_dick_rosenthal,1954.0,1956.0,N,Y,Y,1954,1,4,N,0
203082,Terrence,Ross,Terrence Ross,"Ross, Terrence",T. Ross,terrence-ross,5/2/1991,Washington,USA,Washington/USA,6-Jul,206.0,11,8,Guard-Forward,Active,N,1610612756,Suns,PHX,suns,Phoenix,terrence_ross,2012.0,2023.0,N,Y,Y,2012,1,8,N,1
78021,Doug,Roth,Doug Roth,"Roth, Doug",D. Roth,doug-roth,24/8/1967,Tennessee,USA,Tennessee/USA,6-Nov,255.0,1,13,Forward,Inactive,N,1610612764,Bullets,WAS,wizards,Washington,HISTADD_doug_roth,1989.0,1989.0,N,Y,Y,1989,2,41,N,0
78022,Scott,Roth,Scott Roth,"Roth, Scott",S. Roth,scott-roth,3/6/1963,Wisconsin,USA,Wisconsin/USA,6-Aug,212.0,3,3,Forward,Inactive,N,1610612750,Timberwolves,MIN,timberwolves,Minnesota,HISTADD_scott_roth,1987.0,1989.0,N,Y,Y,1985,4,82,N,0
78023,Irv,Rothenberg,Irv Rothenberg,"Rothenberg, Irv",I. Rothenberg,irv-rothenberg,31/12/1921,Long Island-Brooklyn,USA,Long Island-Brooklyn/USA,6-Jul,215.0,3,3,Center,Inactive,N,1610612752,Knicks,NYK,knicks,New York,HISTADD_irv_rothenberg,1946.0,1948.0,N,Y,Y,1947,,,N,0
78024,Mickey,Rottner,Mickey Rottner,"Rottner, Mickey",M. Rottner,mickey-rottner,23/3/1919,Loyola-Chicago,USA,Loyola-Chicago/USA,5-Oct,180.0,2,,Guard,Inactive,N,1610610025,Stags,CHS,stags,Chicago,HISTADD_mickey_rottner,1946.0,1947.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N,0
78025,Dan,Roundfield,Dan Roundfield,"Roundfield, Dan",D. Roundfield,dan-roundfield,26/5/1953,Central Michigan,USA,Central Michigan/USA,6-Aug,205.0,11,5,Forward,Inactive,N,1610612737,Hawks,ATL,hawks,Atlanta,HISTADD_dan_roundfield,1976.0,1986.0,N,Y,Y,1975,2,28,N,0
78026,Giff,Roux,Giff Roux,"Roux, Giff",G. Roux,giff-roux,28/6/1923,Kansas,USA,Kansas/USA,6-May,195.0,3,,Forward,Inactive,N,1610610034,Bombers,BOM,bombers,St. Louis,HISTADD_giff_roux,1946.0,1948.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N,0
78027,Ron,Rowan,Ron Rowan,"Rowan, Ron",R. Rowan,ron-rowan,23/4/1962,St. John's (NY),USA,St. John's (NY)/USA,6-May,200.0,1,11,Forward,Inactive,N,1610612757,Trail Blazers,POR,blazers,Portland,HISTADD_ron_rowan,1986.0,1986.0,N,Y,Y,1986,3,67,N,0
78028,Curtis,Rowe,Curtis Rowe,"Rowe, Curtis",C. Rowe,curtis-rowe,2/7/1949,UCLA,USA,UCLA/USA,6-Jul,225.0,8,41,Forward,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,HISTADD_curtis_rowe,1971.0,1978.0,N,Y,Y,1971,1,11,N,0
78029,Jim,Rowinski,Jim Rowinski,"Rowinski, Jim",J. Rowinski,jim-rowinski,4/1/1961,Purdue,USA,Purdue/USA,6-Aug,250.0,2,50,Center,Inactive,N,1610612748,Heat,MIA,heat,Miami,HISTADD_jim_rowinski,1988.0,1989.0,N,Y,Y,1984,4,86,N,0
78030,Derrick,Rowland,Derrick Rowland,"Rowland, Derrick",D. Rowland,derrick-rowland,21/6/1959,SUNY-Potsdam,USA,SUNY-Potsdam/USA,6-May,195.0,1,12,Forward,Inactive,N,1610612749,Bucks,MIL,bucks,Milwaukee,HISTADD_derrick_rowland,1985.0,1985.0,N,Y,Y,1981,10,211,N,0
78031,Brian,Rowsom,Brian Rowsom,"Rowsom, Brian",B. Rowsom,brian-rowsom,23/10/1965,North Carolina-Wilmington,USA,North Carolina-Wilmington/USA,6-Sep,220.0,3,32,Forward,Inactive,N,1610612766,Hornets,CHH,hornets,Charlotte,HISTADD_brian_rowsom,1987.0,1989.0,N,Y,Y,1987,2,34,N,0
200750,Brandon,Roy,Brandon Roy,"Roy, Brandon",B. Roy,brandon-roy,23/7/1984,Washington,USA,Washington/USA,6-Jun,211.0,6,3,Guard,Inactive,N,1610612757,Trail Blazers,POR,blazers,Portland,brandon_roy,2006.0,2012.0,N,Y,Y,2006,1,6,N,0
140,Donald,Royal,Donald Royal,"Royal, Donald",D. Royal,donald-royal,22/5/1966,Notre Dame,USA,Notre Dame/USA,6-Aug,218.0,8,5,Forward,Inactive,N,1610612753,Magic,ORL,magic,Orlando,donald_royal,1989.0,1997.0,N,Y,Y,1987,3,52,N,0
78033,Bob,Royer,Bob Royer,"Royer, Bob",B. Royer,bob-royer,15/10/1927,Indiana State,USA,Indiana State/USA,5-Oct,155.0,1,,Guard,Inactive,N,1610610027,Nuggets,DN,nuggets,Denver,HISTADD_bob_royer,1949.0,1949.0,N,Y,Y,1949,8,,N,0
32,Clifford,Rozier,Clifford Rozier,"Rozier, Clifford",C. Rozier,clifford-rozier,31/10/1972,Louisville,USA,Louisville/USA,6-Nov,245.0,4,,Center,Inactive,N,0,,,,,clifford_rozier,1994.0,1997.0,N,Y,Y,1994,1,16,N,0
1626179,Terry,Rozier,Terry Rozier,"Rozier, Terry",T. Rozier,terry-rozier,17/3/1994,Louisville,USA,Louisville/USA,6-Jan,190.0,8,3,Guard,Active,N,1610612766,Hornets,CHA,hornets,Charlotte,terry_rozier,2015.0,2023.0,Y,Y,Y,2015,1,16,N,1
2462,Guy,Rucker,Guy Rucker,"Rucker, Guy",G. Rucker,guy-rucker,27/7/1977,Iowa,USA,Iowa/USA,6-Sep,270.0,2,4,Forward-Center,Inactive,N,1610612744,Warriors,GSW,warriors,Golden State,guy_rucker,2002.0,2002.0,N,Y,Y,1999,,,N,0
78035,Delaney,Rudd,Delaney Rudd,"Rudd, Delaney",D. Rudd,delaney-rudd,8/11/1962,Wake Forest,USA,Wake Forest/USA,6-Feb,180.0,4,11,Guard,Inactive,N,1610612762,Jazz,UTA,jazz,Utah,HISTADD_delaney_rudd,1989.0,1992.0,N,Y,Y,1985,4,83,N,0
78036,John,Rudd,John Rudd,"Rudd, John",J. Rudd,john-rudd,7/8/1955,McNeese State,USA,McNeese State/USA,6-Jul,230.0,1,52,Forward,Inactive,N,1610612752,Knicks,NYK,knicks,New York,HISTADD_john_rudd,1978.0,1978.0,N,Y,Y,1978,2,32,N,0
204014,Damjan,Rudez,Damjan Rudez,"Rudez, Damjan",D. Rudez,damjan-rudez,17/6/1986,Zaragoza,Croatia,Zaragoza/Croatia,6-Oct,228.0,4,3,Forward,Inactive,N,1610612754,Pacers,IND,pacers,Indiana,damjan_rudez,2014.0,2016.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N,0
78037,John,Rudometkin,John Rudometkin,"Rudometkin, John",J. Rudometkin,john-rudometkin,6/6/1940,Southern California,USA,Southern California/USA,6-Jun,205.0,3,34,Forward,Inactive,N,1610612752,Knicks,NYK,knicks,New York,HISTADD_rudo_rudometkin,1962.0,1964.0,N,Y,Y,1962,2,9,N,0
78039,Paul,Ruffner,Paul Ruffner,"Ruffner, Paul",P. Ruffner,paul-ruffner,15/10/1948,Brigham Young,USA,Brigham Young/USA,6-Oct,225.0,3,22,Center,Inactive,N,1610612746,Braves,BUF,clippers,Buffalo,HISTADD_paul_ruffner,1970.0,1974.0,N,Y,Y,1970,2,28,N,0
78040,Joe,Ruklick,Joe Ruklick,"Ruklick, Joe",J. Ruklick,joe-ruklick,3/8/1938,Northwestern,USA,Northwestern/USA,6-Sep,220.0,3,17,Forward,Inactive,N,1610612744,Warriors,PHW,warriors,Philadelphia,HISTADD_joe_ruklick,1959.0,1961.0,N,Y,Y,1959,2,9,N,0
78042,Bob,Rule,Bob Rule,"Rule, Bob",B. Rule,bob-rule,29/6/1944,Colorado State,USA,Colorado State/USA,6-Sep,220.0,8,21,Center,Inactive,N,1610612760,SuperSonics,SEA,thunder,Seattle,HISTADD_golden_rule,1967.0,1974.0,N,Y,Y,1967,2,19,N,0
78043,Jerry,Rullo,Jerry Rullo,"Rullo, Jerry",J. Rullo,jerry-rullo,23/6/1923,Temple,USA,Temple/USA,5-Oct,165.0,4,7,Guard,Inactive,N,1610612744,Warriors,PHW,warriors,Philadelphia,HISTADD_jerry_rullo,1946.0,1949.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N,0
474,Stefano,Rusconi,Stefano Rusconi,"Rusconi, Stefano",S. Rusconi,stefano-rusconi,10/2/1968,Benetton Treviso,Italy,Benetton Treviso/Italy,6-Sep,240.0,1,51,Forward,Inactive,N,1610612756,Suns,PHX,suns,Phoenix,stefano_rusconi,1995.0,1995.0,N,Y,Y,1990,2,52,N,0
201575,Brandon,Rush,Brandon Rush,"Rush, Brandon",B. Rush,brandon-rush,7/7/1985,Kansas,USA,Kansas/USA,6-Jun,225.0,10,4,Guard-Forward,Inactive,N,1610612754,Pacers,IND,pacers,Indiana,brandon_rush,2008.0,2016.0,N,Y,Y,2008,1,13,N,0
2416,Kareem,Rush,Kareem Rush,"Rush, Kareem",K. Rush,kareem-rush,30/10/1980,Missouri,USA,Missouri/USA,6-Jun,215.0,7,,Guard,Inactive,N,0,,,,,kareem_rush,2002.0,2009.0,Y,Y,Y,2002,1,20,N,0
78049,Bill,Russell,Bill Russell,"Russell, Bill",B. Russell,bill-russell,12/2/1934,San Francisco,USA,San Francisco/USA,6-Oct,215.0,13,6,Center,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,HISTADD_bill_russell,1956.0,1968.0,N,Y,Y,1956,1,2,Y,0
935,Bryon,Russell,Bryon Russell,"Russell, Bryon",B. Russell,bryon-russell,31/12/1970,Long Beach State,USA,Long Beach State/USA,6-Jul,225.0,13,,Guard-Forward,Inactive,N,0,,,,,bryon_russell,1993.0,2005.0,N,Y,Y,1993,2,45,N,0
78047,Campy,Russell,Campy Russell,"Russell, Campy",C. Russell,campy-russell,12/1/1952,Michigan,USA,Michigan/USA,6-Aug,215.0,9,4,Forward,Inactive,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,HISTADD_campy_russell,1974.0,1984.0,N,Y,Y,1974,1,8,N,0
78045,Cazzie,Russell,Cazzie Russell,"Russell, Cazzie",C. Russell,cazzie-russell,7/6/1944,Michigan,USA,Michigan/USA,6-May,218.0,12,32,Forward,Inactive,N,1610612752,Knicks,NYK,knicks,New York,HISTADD_cazzie_russell,1966.0,1977.0,N,Y,Y,1966,1,1,N,0
1626156,D'Angelo,Russell,D'Angelo Russell,"Russell, D'Angelo",D. Russell,dangelo-russell,23/2/1996,Ohio State,USA,Ohio State/USA,6-Apr,193.0,8,1,Guard,Active,N,1610612747,Lakers,LAL,lakers,Los Angeles,d'angelo_russell,2015.0,2023.0,N,Y,Y,2015,1,2,N,1
78046,Frank,Russell,Frank Russell,"Russell, Frank",F. Russell,frank-russell,17/4/1949,Detroit,USA,Detroit/USA,6-Mar,180.0,1,34,Guard,Inactive,N,1610612741,Bulls,CHI,bulls,Chicago,HISTADD_frank_russell,1972.0,1972.0,N,Y,Y,1972,3,35,N,0
78048,Walker,Russell,Walker Russell,"Russell, Walker",W. Russell,walker-russell,26/10/1960,Western Michigan,USA,Western Michigan/USA,6-May,195.0,6,,Guard,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,HISTADD_walker_russell,1982.0,1987.0,N,Y,Y,1982,4,78,N,0
201041,Walker,Russell,Walker Russell,"Russell, Walker",W. Russell,walker-russell,6/10/1982,Jacksonville State,USA,Jacksonville State/USA,6-0,170.0,2,23,Guard,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,walker_russell,2011.0,2011.0,Y,Y,Y,1982,4,78,N,0
717,Arvydas,Sabonis,Arvydas Sabonis,"Sabonis, Arvydas",A. Sabonis,arvydas-sabonis,19/12/1964,Real Madrid,Lithuania,Real Madrid/Lithuania,7-Mar,292.0,8,11,Center,Inactive,N,1610612757,Trail Blazers,POR,blazers,Portland,arvydas_sabonis,1995.0,2002.0,N,Y,Y,1986,1,24,N,0
1627734,Domantas,Sabonis,Domantas Sabonis,"Sabonis, Domantas",D. Sabonis,domantas-sabonis,3/5/1996,Gonzaga,Lithuania,Gonzaga/Lithuania,7-Jan,240.0,7,10,Forward-Center,Active,N,1610612758,Kings,SAC,kings,Sacramento,domantas_sabonis,2016.0,2023.0,N,Y,Y,2016,1,11,N,1
203135,Robert,Sacre,Robert Sacre,"Sacre, Robert",R. Sacre,robert-sacre,6/6/1989,Gonzaga,Canada,Gonzaga/Canada,7-0,270.0,5,50,Center,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,robert_sacre,2012.0,2015.0,Y,Y,Y,2012,2,60,N,0
