person_id,first_name,last_name,display_first_last,display_last_comma_first,display_fi_last,player_slug,birthdate,school,country,last_affiliation,height,weight,season_exp,jersey,position,rosterstatus,games_played_current_season_flag,team_id,team_name,team_abbreviation,team_code,team_city,playercode,from_year,to_year,dleague_flag,nba_flag,games_played_flag,draft_year,draft_round,draft_number,greatest_75_flag,is_active,jugo_desde_2018,to_year_numeric
1630193,Immanuel,Quickley,Immanuel Quickley,"Quickley, Immanuel",I. Quickley,immanuel-quickley,17/6/1999,Kentucky,USA,Kentucky/USA,6-Feb,190.0,3,5,Guard,Active,N,1610612752,Knicks,NYK,knicks,New York,immanuel_quickley,1970-01-01 00:00:00.000002020,1970-01-01 00:00:00.000002023,N,Y,Y,2020,1,25,N,1,Sí,2023
1631311,Lester,Quinones,Lester Quinones,"Quinones, Lester",L. Quinones,lester-quinones,16/11/2000,Memphis,USA,Memphis/USA,6-Apr,208.0,1,25,Guard,Active,N,1610612744,Warriors,GSW,warriors,Golden State,tmp_scotty_pippen_jr,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000002023,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,1,Sí,2023
1630559,Austin,Reaves,Austin Reaves,"Reaves, Austin",A. Reaves,austin-reaves,29/5/1998,Oklahoma,USA,Oklahoma/USA,6-May,197.0,2,15,Guard,Active,N,1610612747,Lakers,LAL,lakers,Los Angeles,austin_reaves,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000002023,N,Y,Y,Undrafted,Undrafted,Undrafted,N,1,Sí,2023
1629629,Cam,Reddish,Cam Reddish,"Reddish, Cam",C. Reddish,cam-reddish,1/9/1999,Duke,USA,Duke/USA,6-Jul,217.0,4,5,Forward-Guard,Active,N,1610612757,Trail Blazers,POR,blazers,Portland,cameron_reddish,1970-01-01 00:00:00.000002019,1970-01-01 00:00:00.000002023,N,Y,Y,2019,1,10,N,1,Sí,2023
1629675,Naz,Reid,Naz Reid,"Reid, Naz",N. Reid,naz-reid,26/8/1999,Louisiana State,USA,Louisiana State/USA,6-Sep,264.0,4,11,Center-Forward,Active,N,1610612750,Timberwolves,MIN,timberwolves,Minnesota,naz_reid,1970-01-01 00:00:00.000002019,1970-01-01 00:00:00.000002023,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,1,Sí,2023
1630208,Nick,Richards,Nick Richards,"Richards, Nick",N. Richards,nick-richards,29/11/1997,Kentucky,Jamaica,Kentucky/Jamaica,7-0,245.0,3,4,Center,Active,N,1610612766,Hornets,CHA,hornets,Charlotte,nick_richards,1970-01-01 00:00:00.000002020,1970-01-01 00:00:00.000002023,Y,Y,Y,2020,2,42,N,1,Sí,2023
1626196,Josh,Richardson,Josh Richardson,"Richardson, Josh",J. Richardson,josh-richardson,15/9/1993,Tennessee,USA,Tennessee/USA,6-Jun,200.0,8,2,Guard,Active,N,1610612748,Heat,MIA,heat,Miami,josh_richardson,1970-01-01 00:00:00.000002015,1970-01-01 00:00:00.000002023,Y,Y,Y,2015,2,40,N,1,Sí,2023
1630203,Grant,Riller,Grant Riller,"Riller, Grant",G. Riller,grant-riller,8/2/1997,College of Charleston,USA,College of Charleston/USA,6-Feb,190.0,2,7,Guard,Inactive,N,1610612766,Hornets,CHA,hornets,Charlotte,grant_riller,1970-01-01 00:00:00.000002020,1970-01-01 00:00:00.000002020,Y,Y,Y,2020,2,56,N,0,Sí,2020
203085,Austin,Rivers,Austin Rivers,"Rivers, Austin",A. Rivers,austin-rivers,1/8/1992,Duke,USA,Duke/USA,6-Apr,200.0,11,25,Guard,Active,N,1610612750,Timberwolves,MIN,timberwolves,Minnesota,austin_rivers,1970-01-01 00:00:00.000002012,1970-01-01 00:00:00.000002023,N,Y,Y,2012,1,10,N,1,Sí,2023
1628421,Devin,Robinson,Devin Robinson,"Robinson, Devin",D. Robinson,devin-robinson,7/3/1995,Florida,USA,Florida/USA,6-Aug,200.0,3,7,Forward,Inactive,N,1610612764,Wizards,WAS,wizards,Washington,devin_robinson,1970-01-01 00:00:00.000002017,1970-01-01 00:00:00.000002018,Y,Y,Y,2017,,,N,0,Sí,2018
1629130,Duncan,Robinson,Duncan Robinson,"Robinson, Duncan",D. Robinson,duncan-robinson,22/4/1994,Michigan,USA,Michigan/USA,6-Jul,215.0,5,55,Forward,Active,N,1610612748,Heat,MIA,heat,Miami,duncan_robinson,1970-01-01 00:00:00.000002018,1970-01-01 00:00:00.000002023,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,1,Sí,2023
1629011,Mitchell,Robinson,Mitchell Robinson,"Robinson, Mitchell",M. Robinson,mitchell-robinson,1/4/1998,Western Kentucky,USA,Western Kentucky/USA,7-0,240.0,5,23,Center-Forward,Active,N,1610612752,Knicks,NYK,knicks,New York,mitchell_robinson,1970-01-01 00:00:00.000002018,1970-01-01 00:00:00.000002023,N,Y,Y,2018,2,36,N,1,Sí,2023
1631115,Orlando,Robinson,Orlando Robinson,"Robinson, Orlando",O. Robinson,orlando-robinson,10/7/2000,Fresno State,USA,Fresno State/USA,6-Oct,235.0,1,25,Center,Active,N,1610612748,Heat,MIA,heat,Miami,orlando_robinson,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000002023,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,1,Sí,2023
1630526,Jeremiah,Robinson-Earl,Jeremiah Robinson-Earl,"Robinson-Earl, Jeremiah",J. Robinson-Earl,jeremiah-robinson-earl,3/11/2000,Villanova,USA,Villanova/USA,6-Aug,240.0,2,50,Forward,Active,N,1610612760,Thunder,OKC,thunder,Oklahoma City,tmp_jeremiah_robinson-earl,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000002023,Y,Y,Y,2021,2,32,N,1,Sí,2023
1629676,Isaiah,Roby,Isaiah Roby,"Roby, Isaiah",I. Roby,isaiah-roby,3/2/1998,Nebraska,USA,Nebraska/USA,6-Aug,230.0,4,18,Forward,Active,N,1610612752,Knicks,NYK,knicks,New York,roby_isaiah,1970-01-01 00:00:00.000002019,1970-01-01 00:00:00.000002023,Y,Y,Y,2019,2,45,N,1,Sí,2023
1631223,David,Roddy,David Roddy,"Roddy, David",D. Roddy,david-roddy,27/3/2001,Colorado State,USA,Colorado State/USA,6-Apr,255.0,1,27,Forward,Active,N,1610612763,Grizzlies,MEM,grizzlies,Memphis,david_roddy,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000002023,Y,Y,Y,2022,1,23,N,1,Sí,2023
1631157,Ryan,Rollins,Ryan Rollins,"Rollins, Ryan",R. Rollins,ryan-rollins,3/7/2002,Toledo,USA,Toledo/USA,6-Mar,180.0,1,2,Guard,Active,N,1610612744,Warriors,GSW,warriors,Golden State,ryan_rollins,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000002023,Y,Y,Y,2022,2,44,N,1,Sí,2023
200765,Rajon,Rondo,Rajon Rondo,"Rondo, Rajon",R. Rondo,rajon-rondo,22/2/1986,Kentucky,USA,Kentucky/USA,6-Jan,180.0,17,1,Guard,Inactive,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,rajon_rondo,1970-01-01 00:00:00.000002006,1970-01-01 00:00:00.000002021,N,Y,Y,2006,1,21,N,0,Sí,2021
203082,Terrence,Ross,Terrence Ross,"Ross, Terrence",T. Ross,terrence-ross,5/2/1991,Washington,USA,Washington/USA,6-Jul,206.0,11,8,Guard-Forward,Active,N,1610612756,Suns,PHX,suns,Phoenix,terrence_ross,1970-01-01 00:00:00.000002012,1970-01-01 00:00:00.000002023,N,Y,Y,2012,1,8,N,1,Sí,2023
1626179,Terry,Rozier,Terry Rozier,"Rozier, Terry",T. Rozier,terry-rozier,17/3/1994,Louisville,USA,Louisville/USA,6-Jan,190.0,8,3,Guard,Active,N,1610612766,Hornets,CHA,hornets,Charlotte,terry_rozier,1970-01-01 00:00:00.000002015,1970-01-01 00:00:00.000002023,Y,Y,Y,2015,1,16,N,1,Sí,2023
1626156,D'Angelo,Russell,D'Angelo Russell,"Russell, D'Angelo",D. Russell,dangelo-russell,23/2/1996,Ohio State,USA,Ohio State/USA,6-Apr,193.0,8,1,Guard,Active,N,1610612747,Lakers,LAL,lakers,Los Angeles,d'angelo_russell,1970-01-01 00:00:00.000002015,1970-01-01 00:00:00.000002023,N,Y,Y,2015,1,2,N,1,Sí,2023
1627734,Domantas,Sabonis,Domantas Sabonis,"Sabonis, Domantas",D. Sabonis,domantas-sabonis,3/5/1996,Gonzaga,Lithuania,Gonzaga/Lithuania,7-Jan,240.0,7,10,Forward-Center,Active,N,1610612758,Kings,SAC,kings,Sacramento,domantas_sabonis,1970-01-01 00:00:00.000002016,1970-01-01 00:00:00.000002023,N,Y,Y,2016,1,11,N,1,Sí,2023
1629677,Luka,Samanic,Luka Samanic,"Samanic, Luka",L. Samanic,luka-samanic,9/1/2000,Union Olimpija,Croatia,Union Olimpija/Croatia,6-Oct,227.0,3,19,Forward,Active,N,1610612762,Jazz,UTA,jazz,Utah,luka_samanic,1970-01-01 00:00:00.000002019,1970-01-01 00:00:00.000002023,Y,Y,Y,2019,1,19,N,0,Sí,2023
1629102,Brandon,Sampson,Brandon Sampson,"Sampson, Brandon",B. Sampson,brandon-sampson,1/5/1997,Louisiana State,USA,Louisiana State/USA,6-May,184.0,2,44,Guard,Inactive,N,1610612741,Bulls,CHI,bulls,Chicago,brandon_sampson,1970-01-01 00:00:00.000002018,1970-01-01 00:00:00.000002018,Y,Y,Y,2018,,,N,0,Sí,2018
203960,JaKarr,Sampson,JaKarr Sampson,"Sampson, JaKarr",J. Sampson,jakarr-sampson,20/3/1993,St. John's (NY),USA,St. John's (NY)/USA,6-Jul,214.0,7,14,Forward,Inactive,N,1610612755,76ers,PHI,sixers,Philadelphia,jakarr_sampson,1970-01-01 00:00:00.000002014,1970-01-01 00:00:00.000002020,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,0,Sí,2020
203967,Dario,Saric,Dario Saric,"Saric, Dario",D. Saric,dario-saric,8/4/1994,Anadolu Efes,Croatia,Anadolu Efes/Croatia,6-Oct,225.0,6,9,Forward-Center,Active,N,1610612760,Thunder,OKC,thunder,Oklahoma City,dario_saric,1970-01-01 00:00:00.000002016,1970-01-01 00:00:00.000002023,N,Y,Y,2014,1,12,N,1,Sí,2023
1630846,Olivier,Sarr,Olivier Sarr,"Sarr, Olivier",O. Sarr,olivier-sarr,20/2/1999,Kentucky,France,Kentucky/France,6-Nov,240.0,2,30,Center,Active,N,1610612760,Thunder,OKC,thunder,Oklahoma City,olivier_sarr,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000002023,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,1,Sí,2023
203107,Tomas,Satoransky,Tomas Satoransky,"Satoransky, Tomas",T. Satoransky,tomas-satoransky,30/10/1991,                                   ,Czech Republic,FC Barcelona/Czech Republic,6-Jul,210.0,7,31,Guard,Inactive,N,1610612764,Wizards,WAS,wizards,Washington,tomas_satoransky,1970-01-01 00:00:00.000002016,1970-01-01 00:00:00.000002021,N,Y,Y,2012,2,32,N,0,Sí,2021
1629678,Admiral,Schofield,Admiral Schofield,"Schofield, Admiral",A. Schofield,admiral-schofield,30/3/1997,Tennessee,United Kingdom,Tennessee/United Kingdom,6-May,241.0,3,25,Forward,Active,N,1610612753,Magic,ORL,magic,Orlando,admiral_schofield,1970-01-01 00:00:00.000002019,1970-01-01 00:00:00.000002023,Y,Y,Y,2019,2,42,N,1,Sí,2023
203471,Dennis,Schroder,Dennis Schroder,"Schroder, Dennis",D. Schroder,dennis-schroder,15/9/1993,Braunschweig,Germany,Braunschweig/Germany,6-Jan,172.0,10,17,Guard,Active,N,1610612747,Lakers,LAL,lakers,Los Angeles,dennis_schroder,1970-01-01 00:00:00.000002013,1970-01-01 00:00:00.000002023,Y,Y,Y,2013,1,17,N,1,Sí,2023
203118,Mike,Scott,Mike Scott,"Scott, Mike",M. Scott,mike-scott,16/7/1988,Virginia,USA,Virginia/USA,6-Jul,237.0,10,1,Forward,Inactive,N,1610612737,Hawks,ATL,hawks,Atlanta,mike_scott,1970-01-01 00:00:00.000002012,1970-01-01 00:00:00.000002020,Y,Y,Y,2012,2,43,N,0,Sí,2020
1631220,Dereon,Seabron,Dereon Seabron,"Seabron, Dereon",D. Seabron,dereon-seabron,26/5/2000,North Carolina State,USA,North Carolina State/USA,6-May,180.0,1,0,Guard,Active,N,1610612740,Pelicans,NOP,pelicans,New Orleans,dereon_seabron,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000002023,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,1,Sí,2023
1630578,Alperen,Sengun,Alperen Sengun,"Sengun, Alperen",A. Sengun,alperen-sengun,25/7/2002,Besiktas,Turkey,Besiktas/Turkey,6-Nov,243.0,2,28,Center,Active,N,1610612745,Rockets,HOU,rockets,Houston,alperen_sengun,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000002023,N,Y,Y,2021,1,16,N,1,Sí,2023
1629013,Landry,Shamet,Landry Shamet,"Shamet, Landry",L. Shamet,landry-shamet,13/3/1997,Wichita State,USA,Wichita State/USA,6-Apr,190.0,5,14,Guard,Active,N,1610612764,Wizards,WAS,wizards,Washington,landry_shamet,1970-01-01 00:00:00.000002018,1970-01-01 00:00:00.000002023,N,Y,Y,2018,1,26,N,1,Sí,2023
1631101,Shaedon,Sharpe,Shaedon Sharpe,"Sharpe, Shaedon",S. Sharpe,shaedon-sharpe,30/5/2003,Kentucky,Canada,Kentucky/Canada,6-May,200.0,1,17,Guard,Active,N,1610612757,Trail Blazers,POR,blazers,Portland,shaedon_sharpe,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000002023,N,Y,Y,2022,1,7,N,1,Sí,2023
1629621,Marial,Shayok,Marial Shayok,"Shayok, Marial",M. Shayok,marial-shayok,26/7/1995,Iowa State,Canada,Iowa State/Canada,6-May,198.0,2,35,Guard-Forward,Inactive,N,1610612755,76ers,PHI,sixers,Philadelphia,marial_shayok,1970-01-01 00:00:00.000002019,1970-01-01 00:00:00.000002019,Y,Y,Y,2019,2,54,N,0,Sí,2019
1627783,Pascal,Siakam,Pascal Siakam,"Siakam, Pascal",P. Siakam,pascal-siakam,2/4/1994,New Mexico State,Cameroon,New Mexico State/Cameroon,6-Aug,230.0,7,43,Forward,Active,N,1610612761,Raptors,TOR,raptors,Toronto,pascal_siakam,1970-01-01 00:00:00.000002016,1970-01-01 00:00:00.000002023,Y,Y,Y,2016,1,27,N,1,Sí,2023
1627732,Ben,Simmons,Ben Simmons,"Simmons, Ben",B. Simmons,ben-simmons,20/7/1996,Louisiana State,Australia,Louisiana State/Australia,6-Oct,240.0,5,10,Guard-Forward,Active,N,1610612751,Nets,BKN,nets,Brooklyn,ben_simmons,1970-01-01 00:00:00.000002016,1970-01-01 00:00:00.000002023,N,Y,Y,2016,1,1,N,1,Sí,2023
203613,Jonathon,Simmons,Jonathon Simmons,"Simmons, Jonathon",J. Simmons,jonathon-simmons,14/9/1989,Houston,USA,Houston/USA,6-Jun,195.0,5,14,Forward,Inactive,N,1610612759,Spurs,SAS,spurs,San Antonio,jonathon_simmons,1970-01-01 00:00:00.000002015,1970-01-01 00:00:00.000002018,Y,Y,Y,2012,0,0,N,0,Sí,2018
1630250,Marko,Simonovic,Marko Simonovic,"Simonovic, Marko",M. Simonovic,marko-simonovic,15/10/1999,Mega Basket,Montenegro,Mega Basket/Montenegro,7-0,220.0,2,19,Center,Active,N,1610612741,Bulls,CHI,bulls,Chicago,marko_simonovic,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000002023,Y,Y,Y,2020,2,44,N,1,Sí,2023
1629014,Anfernee,Simons,Anfernee Simons,"Simons, Anfernee",A. Simons,anfernee-simons,8/6/1999,Edgewater HS (FL),USA,Edgewater HS (FL)/USA,6-Mar,181.0,5,1,Guard,Active,N,1610612757,Trail Blazers,POR,blazers,Portland,anfernee_simons,1970-01-01 00:00:00.000002018,1970-01-01 00:00:00.000002023,Y,Y,Y,2018,1,24,N,1,Sí,2023
1630579,Jericho,Sims,Jericho Sims,"Sims, Jericho",J. Sims,jericho-sims,20/10/1998,Texas,USA,Texas/USA,6-Oct,250.0,2,45,Center,Active,N,1610612752,Knicks,NYK,knicks,New York,jericho_sims,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000002023,Y,Y,Y,2021,2,58,N,1,Sí,2023
1629346,Alen,Smailagic,Alen Smailagic,"Smailagic, Alen",A. Smailagic,alen-smailagic,18/8/2000,Beko,Serbia,Beko/Serbia,6-Oct,215.0,3,6,Forward,Inactive,N,1610612744,Warriors,GSW,warriors,Golden State,alen_smailagic,1970-01-01 00:00:00.000002019,1970-01-01 00:00:00.000002020,Y,Y,Y,2019,2,39,N,0,Sí,2020
1630606,Javonte,Smart,Javonte Smart,"Smart, Javonte",J. Smart,javonte-smart,3/6/1999,Birmingham Squadron,USA,Louisiana State/USA,6-Apr,205.0,2,15,Guard,Inactive,N,1610612748,Heat,MIA,heat,Miami,javonte_smart,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000002021,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,1,Sí,2021
203935,Marcus,Smart,Marcus Smart,"Smart, Marcus",M. Smart,marcus-smart,6/3/1994,Oklahoma State,USA,Oklahoma State/USA,6-Apr,220.0,9,36,Guard,Active,N,1610612763,Grizzlies,MEM,grizzlies,Memphis,marcus_smart,1970-01-01 00:00:00.000002014,1970-01-01 00:00:00.000002023,Y,Y,Y,2014,1,6,N,1,Sí,2023
2747,JR,Smith,JR Smith,"Smith, JR",J. Smith,jr-smith,9/9/1985,No College,USA,No College/USA,6-Jun,220.0,17,21,Guard,Inactive,N,1610612743,Nuggets,DEN,nuggets,Denver,jr_smith,1970-01-01 00:00:00.000002004,1970-01-01 00:00:00.000002019,N,Y,Y,2004,1,18,N,0,Sí,2019
1630188,Jalen,Smith,Jalen Smith,"Smith, Jalen",J. Smith,jalen-smith,16/3/2000,Maryland,USA,Maryland/USA,6-Sep,215.0,3,25,Forward-Center,Active,N,1610612754,Pacers,IND,pacers,Indiana,jalen_smith,1970-01-01 00:00:00.000002020,1970-01-01 00:00:00.000002023,Y,Y,Y,2020,1,10,N,1,Sí,2023
1629015,Zhaire,Smith,Zhaire Smith,"Smith, Zhaire",Z. Smith,zhaire-smith,4/6/1999,Texas Tech,USA,Texas Tech/USA,6-Mar,205.0,3,5,Guard,Inactive,N,1610612755,76ers,PHI,sixers,Philadelphia,zhaire_smith,1970-01-01 00:00:00.000002018,1970-01-01 00:00:00.000002019,Y,Y,Y,2018,1,16,N,0,Sí,2019
1628372,Dennis,Smith Jr.,Dennis Smith Jr.,"Smith Jr., Dennis",D. Smith Jr.,dennis-smith-jr,25/11/1997,North Carolina State,USA,North Carolina State/USA,6-Feb,205.0,6,8,Guard,Active,N,1610612766,Hornets,CHA,hornets,Charlotte,dennis_smith_jr,1970-01-01 00:00:00.000002017,1970-01-01 00:00:00.000002023,N,Y,Y,2017,1,9,N,1,Sí,2023
1631095,Jabari,Smith Jr.,Jabari Smith Jr.,"Smith Jr., Jabari",J. Smith Jr.,jabari-smith-jr,13/5/2003,Auburn,USA,Auburn/USA,6-Nov,220.0,1,1,Forward,Active,N,1610612745,Rockets,HOU,rockets,Houston,jabari_smith,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000002023,N,Y,Y,2022,1,3,N,1,Sí,2023
1630270,Xavier,Sneed,Xavier Sneed,"Sneed, Xavier",X. Sneed,xavier-sneed,21/12/1997,Kansas State,USA,Kansas State/USA,6-May,215.0,2,19,Forward,Active,N,1610612766,Hornets,CHA,hornets,Charlotte,xavier_sneed,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000002023,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,1,Sí,2023
203503,Tony,Snell,Tony Snell,"Snell, Tony",T. Snell,tony-snell,10/11/1991,New Mexico,USA,New Mexico/USA,6-Jun,213.0,10,21,Guard,Inactive,N,1610612740,Pelicans,NOP,pelicans,New Orleans,tony_snell,1970-01-01 00:00:00.000002013,1970-01-01 00:00:00.000002021,Y,Y,Y,2013,1,20,N,0,Sí,2021
1631110,Jeremy,Sochan,Jeremy Sochan,"Sochan, Jeremy",J. Sochan,jeremy-sochan,20/5/2003,Baylor,Poland,Baylor/Poland,6-Aug,230.0,1,10,Forward,Active,N,1610612759,Spurs,SAS,spurs,San Antonio,jeremy_sochan,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000002023,N,Y,Y,2022,1,9,N,1,Sí,2023
1629016,Omari,Spellman,Omari Spellman,"Spellman, Omari",O. Spellman,omari-spellman,21/7/1997,Villanova,USA,Villanova/USA,6-Aug,245.0,3,14,Forward,Inactive,N,1610612744,Warriors,GSW,warriors,Golden State,omari_spellman,1970-01-01 00:00:00.000002018,1970-01-01 00:00:00.000002019,Y,Y,Y,2018,1,30,N,0,Sí,2019
1630531,Jaden,Springer,Jaden Springer,"Springer, Jaden",J. Springer,jaden-springer,25/9/2002,Tennessee,USA,Tennessee/USA,6-Apr,202.0,2,11,Guard,Active,N,1610612755,76ers,PHI,sixers,Philadelphia,jaden_springer,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000002023,Y,Y,Y,2021,1,28,N,1,Sí,2023
1630205,Lamar,Stevens,Lamar Stevens,"Stevens, Lamar",L. Stevens,lamar-stevens,9/7/1997,Penn State,USA,Penn State/USA,6-Jun,230.0,3,8,Forward,Active,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,lamar_stevens,1970-01-01 00:00:00.000002020,1970-01-01 00:00:00.000002023,N,Y,Y,Undrafted,Undrafted,Undrafted,N,1,Sí,2023
1630597,DJ,Stewart,DJ Stewart,"Stewart, DJ",D. Stewart,dj-stewart,28/7/1999,Mississippi State,USA,Mississippi State/USA,6-May,205.0,1,18,Guard,Inactive,N,1610612759,Spurs,SAS,spurs,San Antonio,dj_stewart_jr,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000002021,Y,N,Y,Undrafted,Undrafted,Undrafted,N,1,Sí,2021
1630191,Isaiah,Stewart,Isaiah Stewart,"Stewart, Isaiah",I. Stewart,isaiah-stewart,22/5/2001,Washington,USA,Washington/USA,6-Aug,250.0,3,28,Forward-Center,Active,N,1610612765,Pistons,DET,pistons,Detroit,isaiah_stewart,1970-01-01 00:00:00.000002020,1970-01-01 00:00:00.000002023,N,Y,Y,2020,1,16,N,1,Sí,2023
1629622,Max,Strus,Max Strus,"Strus, Max",M. Strus,max-strus,28/3/1996,DePaul,USA,DePaul/USA,6-May,215.0,4,31,Guard-Forward,Active,N,1610612748,Heat,MIA,heat,Miami,max_strus,1970-01-01 00:00:00.000002019,1970-01-01 00:00:00.000002023,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,1,Sí,2023
1630591,Jalen,Suggs,Jalen Suggs,"Suggs, Jalen",J. Suggs,jalen-suggs,3/6/2001,Gonzaga,USA,Gonzaga/USA,6-May,205.0,2,4,Guard,Active,N,1610612753,Magic,ORL,magic,Orlando,jalen_suggs,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000002023,N,Y,Y,2021,1,5,N,1,Sí,2023
1628410,Edmond,Sumner,Edmond Sumner,"Sumner, Edmond",E. Sumner,edmond-sumner,31/12/1995,Xavier,USA,Xavier/USA,6-Apr,196.0,5,4,Guard,Active,N,1610612751,Nets,BKN,nets,Brooklyn,edmond_sumner,1970-01-01 00:00:00.000002017,1970-01-01 00:00:00.000002023,Y,Y,Y,2017,2,52,N,1,Sí,2023
1628403,Caleb,Swanigan,Caleb Swanigan,"Swanigan, Caleb",C. Swanigan,caleb-swanigan,18/4/1997,Purdue,USA,Purdue/USA,6-Sep,260.0,4,50,Forward,Inactive,N,1610612757,Trail Blazers,POR,blazers,Portland,caleb_swanigan,1970-01-01 00:00:00.000002017,1970-01-01 00:00:00.000002019,Y,Y,Y,2017,1,26,N,0,Sí,2019
1631306,Cole,Swider,Cole Swider,"Swider, Cole",C. Swider,cole-swider,8/5/1999,Syracuse,USA,Syracuse/USA,6-Sep,220.0,1,20,Forward,Active,N,1610612747,Lakers,LAL,lakers,Los Angeles,cole_swider,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000002023,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,1,Sí,2023
1630256,Jae'Sean,Tate,Jae'Sean Tate,"Tate, Jae'Sean",J. Tate,jaesean-tate,28/10/1995,Ohio State,USA,Ohio State/USA,6-May,230.0,3,8,Forward,Active,N,1610612745,Rockets,HOU,rockets,Houston,jaesean_tate,1970-01-01 00:00:00.000002020,1970-01-01 00:00:00.000002023,N,Y,Y,Undrafted,Undrafted,Undrafted,N,1,Sí,2023
1628369,Jayson,Tatum,Jayson Tatum,"Tatum, Jayson",J. Tatum,jayson-tatum,3/3/1998,Duke,USA,Duke/USA,6-Aug,210.0,6,0,Forward-Guard,Active,N,1610612738,Celtics,BOS,celtics,Boston,jayson_tatum,1970-01-01 00:00:00.000002017,1970-01-01 00:00:00.000002023,N,Y,Y,2017,1,3,N,1,Sí,2023
1630678,Terry,Taylor,Terry Taylor,"Taylor, Terry",T. Taylor,terry-taylor,23/9/1999,Austin Peay,USA,Austin Peay/USA,6-Apr,230.0,2,32,Forward,Active,N,1610612741,Bulls,CHI,bulls,Chicago,terry_taylor,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000002023,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,1,Sí,2023
201952,Jeff,Teague,Jeff Teague,"Teague, Jeff",J. Teague,jeff-teague,10/6/1988,Wake Forest,USA,Wake Forest/USA,6-Mar,195.0,13,5,Guard,Inactive,N,1610612737,Hawks,ATL,hawks,Atlanta,jeff_teague,1970-01-01 00:00:00.000002009,1970-01-01 00:00:00.000002020,N,Y,Y,2009,1,19,N,0,Sí,2020
202066,Garrett,Temple,Garrett Temple,"Temple, Garrett",G. Temple,garrett-temple,8/5/1986,Louisiana State,USA,Louisiana State/USA,6-Jun,195.0,13,41,Guard-Forward,Active,N,1610612740,Pelicans,NOP,pelicans,New Orleans,garrett_temple,1970-01-01 00:00:00.000002009,1970-01-01 00:00:00.000002023,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,1,Sí,2023
1631207,Dalen,Terry,Dalen Terry,"Terry, Dalen",D. Terry,dalen-terry,12/7/2002,Arizona,USA,Arizona/USA,6-Jul,195.0,1,25,Forward,Active,N,1610612741,Bulls,CHI,bulls,Chicago,dalen_terry,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000002023,Y,Y,Y,2022,1,18,N,1,Sí,2023
1630179,Tyrell,Terry,Tyrell Terry,"Terry, Tyrell",T. Terry,tyrell-terry,28/9/2000,Stanford,USA,Stanford/USA,6-Feb,160.0,3,3,Guard,Inactive,N,1610612763,Grizzlies,MEM,grizzlies,Memphis,tyrell_terry,1970-01-01 00:00:00.000002020,1970-01-01 00:00:00.000002021,Y,Y,Y,2020,2,31,N,0,Sí,2021
1628464,Daniel,Theis,Daniel Theis,"Theis, Daniel",D. Theis,daniel-theis,4/4/1992,Brose Bamberg,Germany,Brose Bamberg/Germany,6-Aug,245.0,6,27,Forward-Center,Active,N,1610612754,Pacers,IND,pacers,Indiana,daniel_theis,1970-01-01 00:00:00.000002017,1970-01-01 00:00:00.000002023,N,Y,Y,Undrafted,Undrafted,Undrafted,N,1,Sí,2023
